,Start_date,End_Date,Name,Country,Category,Class,Season,Race_Days,Continent
4856,2012-11-18,2012-11-25,Tour of Rwanda,RWANDA,ME,2.2,2013,8.0,Africas
4857,2012-11-25,2012-11-25,Tour de Okinawa,JAPAN,ME,1.2,2013,1.0,Asia
4858,2012-12-07,2012-12-09,Banyuwangi Tour de Ijen,INDONESIA,ME,2.2,2013,3.0,Asia
4859,2012-12-17,2012-12-21,ADC Tour of Vietnam,VIETNAM,ME,2.2,2013,5.0,Asia
4860,2012-12-17,2012-12-29,Vuelta Internacional a Costa Rica,COSTA RICA,ME,2.2,2013,13.0,Americas
4861,2013-01-06,2013-01-06,Copa América de Ciclismo,BRAZIL,ME,1.2,2013,1.0,Americas
4862,2013-01-11,2013-01-20,Vuelta al Tachira en Bicicleta,BOLIVARIAN REPUBLIC OF VENEZUELA,ME,2.2,2013,10.0,Americas
4863,2013-01-14,2013-01-20,La Tropicale Amissa Bongo,GABON,ME,2.1,2013,7.0,Africas
4865,2013-01-21,2013-01-27,Tour de San Luis,ARGENTINA,ME,2.1,2013,7.0,Americas
4866,2013-01-22,2013-01-27,Santos Tour Down Under,AUSTRALIA,ME,2.UWT,2013,6.0,Oceania
4867,2013-01-23,2013-01-27,New Zealand Cycle Classic,NEW ZEALAND,ME,2.2,2013,5.0,Oceania
4868,2013-01-27,2013-01-27,Grand Prix Cycliste la Marseillaise,FRANCE,ME,1.1,2013,1.0,Europe
4869,2013-01-29,2013-02-01,Ladies Tour of Qatar,QATAR,WE,2.1,2013,4.0,Asia
4870,2013-01-30,2013-02-03,Etoile de Bessèges,FRANCE,ME,2.1,2013,5.0,Europe
4872,2013-02-03,2013-02-03,Trofeo Palma,SPAIN,ME,1.1,2013,1.0,Europe
4873,2013-02-04,2013-02-04,Trofeo Migjorn,SPAIN,ME,1.1,2013,1.0,Europe
4874,2013-02-05,2013-02-05,Trofeo Deià,SPAIN,ME,1.1,2013,1.0,Europe
4875,2013-02-06,2013-02-06,Trofeo Platja de Muro,SPAIN,ME,1.1,2013,1.0,Europe
4876,2013-02-03,2013-02-08,Tour of Qatar,QATAR,ME,2.HC,2013,6.0,Asia
4877,2013-02-06,2013-02-10,Tour Méditerranéen Cycliste Professionnel,FRANCE,ME,2.1,2013,5.0,Europe
4878,2013-02-11,2013-02-16,Tour of Oman,OMAN,ME,2.HC,2013,6.0,Asia
4879,2013-02-16,2013-02-16,Trofeo Laigueglia,ITALY,ME,1.1,2013,1.0,Europe
4880,2013-02-14,2013-02-17,Volta ao Algarve,PORTUGAL,ME,2.1,2013,4.0,Europe
4881,2013-02-16,2013-02-17,Fenkel northern Redsea,ERITREA,ME,2.2,2013,2.0,Africas
4882,2013-02-16,2013-02-17,Tour Cycliste International du Haut Var-matin,FRANCE,ME,2.1,2013,2.0,Europe
4884,2013-02-17,2013-02-20,Vuelta a Andalucia  Ruta Ciclista Del Sol,SPAIN,ME,2.1,2013,4.0,Europe
4885,2013-02-19,2013-02-22,Tour of Eritrea,ERITREA,ME,2.2,2013,4.0,Africas
4886,2013-02-23,2013-02-23,Vuelta Ciclista a Murcia,SPAIN,ME,1.1,2013,1.0,Europe
4887,2013-02-23,2013-02-23,Omloop Het Nieuwsblad-vrouwen elite / Circuit Het Nieuwsblad-Femmes Elite,BELGIUM,WE,1.2,2013,1.0,Europe
4888,2013-02-23,2013-02-23,Beverbeek Classic,BELGIUM,ME,1.2,2013,1.0,Europe
4889,2013-02-23,2013-02-23,Omloop Het Nieuwsblad Elite,BELGIUM,ME,1.HC,2013,1.0,Europe
4890,2013-02-21,2013-02-24,Vuelta Internacional Femenina a Costa Rica,COSTA RICA,WE,2.2,2013,4.0,Americas
4891,2013-02-24,2013-02-24,Classic Sud Ardèche - Souvenir Francis Delpech,FRANCE,ME,1.1,2013,1.0,Europe
4892,2013-02-24,2013-02-24,Clasica de Almeria,SPAIN,ME,1.HC,2013,1.0,Europe
4893,2013-02-24,2013-02-24,Circuit of Asmara,ERITREA,ME,1.2,2013,1.0,Africas
4894,2013-02-26,2013-02-26,Les Challenges de la Marche Verte - GP Sakia El Hamra,MOROCCO,ME,1.2,2013,1.0,Africas
4895,2013-02-27,2013-02-27,Le Samyn,BELGIUM,ME,1.1,2013,1.0,Europe
4896,2013-02-27,2013-02-27,Grand Prix de Oriente,EL SALVADOR,WE,1.2,2013,1.0,Americas
4897,2013-02-27,2013-02-27,Le Samyn des Dames,BELGIUM,WE,1.2,2013,1.0,Europe
4898,2013-02-27,2013-02-27,Les Challenges de la Marche Verte - GP Oued Eddahab,MOROCCO,ME,1.2,2013,1.0,Africas
4899,2013-02-28,2013-02-28,G.P. Camaiore,ITALY,ME,1.1,2013,1.0,Europe
4900,2013-02-28,2013-02-28,Les Challenges de la Marche Verte - GP Al Massira,MOROCCO,ME,1.2,2013,1.0,Africas
4901,2013-02-21,2013-03-02,Le Tour de Langkawi,MALAYSIA,ME,2.HC,2013,10.0,Asia
4902,2013-03-02,2013-03-02,Ster van Zwolle,NETHERLANDS,ME,1.2,2013,1.0,Europe
4903,2013-03-02,2013-03-02,Strade Bianche,ITALY,ME,1.1,2013,1.0,Europe
4904,2013-03-01,2013-03-03,Driedaagse van West-Vlaanderen,BELGIUM,ME,2.1,2013,3.0,Europe
4905,2013-03-03,2013-03-03,Omloop van het Hageland - Tielt-Winge,BELGIUM,WE,1.2,2013,1.0,Europe
4906,2013-03-03,2013-03-03,Roma Maxima,ITALY,ME,1.1,2013,1.0,Europe
4907,2013-03-03,2013-03-03,Grand Prix de la Ville de Lillers Souvenir Bruno Comini,FRANCE,ME,1.2,2013,1.0,Europe
4908,2013-02-28,2013-03-05,Vuelta el Salvador,EL SALVADOR,WE,2.1,2013,6.0,Americas
4909,2013-03-06,2013-03-06,Trofej Umag - Umag Trophy,CROATIA,ME,1.2,2013,1.0,Europe
4910,2013-03-07,2013-03-07,Drentse 8,NETHERLANDS,WE,1.2,2013,1.0,Europe
4911,2013-03-07,2013-03-07,Grand Prix GSB,EL SALVADOR,WE,1.1,2013,1.0,Americas
4912,2013-03-08,2013-03-08,Grand Prix el Salvador,EL SALVADOR,WE,1.1,2013,1.0,Americas
4913,2013-03-09,2013-03-09,Boels Rental Ronde van Drenthe,NETHERLANDS,WE,CDM,2013,1.0,Europe
4915,2013-03-09,2013-03-09,Albert Achterhes Pet Ronde van Drenthe,NETHERLANDS,ME,1.1,2013,1.0,Europe
4916,2013-03-03,2013-03-10,Paris - Nice,FRANCE,ME,2.UWT,2013,8.0,Europe
4917,2013-03-10,2013-03-10,Omloop van het Waasland,BELGIUM,ME,1.2,2013,1.0,Europe
4918,2013-03-10,2013-03-10,Rabobank Dorpenomloop Rucphen,NETHERLANDS,ME,1.2,2013,1.0,Europe
4919,2013-03-10,2013-03-10,Porec Trophy - Trofej Porec,CROATIA,ME,1.2,2013,1.0,Europe
4920,2013-03-10,2013-03-10,Paris-Troyes,FRANCE,ME,1.2,2013,1.0,Europe
4921,2013-03-10,2013-03-10,Kattekoers (Deinze-Ieper),BELGIUM,ME,1.2,2013,1.0,Europe
4922,2013-03-06,2013-03-12,Tirreno - Adriatico,ITALY,ME,2.UWT,2013,7.0,Europe
4924,2013-03-13,2013-03-13,Nokere-Koerse,BELGIUM,ME,1.1,2013,1.0,Europe
4929,2013-03-14,2013-03-14,GP Nobili Rubinetterie-Coppa Papà Carlo-Coppa Città di Stresa,ITALY,ME,1.1,2013,1.0,Europe
4934,2013-03-11,2013-03-15,Tour d'Algérie,ALGERIA,ME,2.2,2013,5.0,Africas
4935,2013-03-15,2013-03-15,Handzame Classic,BELGIUM,ME,1.1,2013,1.0,Europe
4938,2013-03-16,2013-03-16,Circuit d'Alger,ALGERIA,ME,1.2,2013,1.0,Africas
4940,2013-03-16,2013-03-16,Classica Citta di Padova,ITALY,WE,1.1,2013,1.0,Europe
4941,2013-03-16,2013-03-16,Classic Loire Atlantique,FRANCE,ME,1.1,2013,1.0,Europe
4946,2013-03-14,2013-03-17,Istarsko proljece - Istrian Spring Trophy,CROATIA,ME,2.2,2013,4.0,Europe
4947,2013-03-17,2013-03-17,Cholet Pays de Loire Dames,FRANCE,WE,1.2,2013,1.0,Europe
4948,2013-03-17,2013-03-17,Grand Prix de la Ville de Nogent-sur-Oise,FRANCE,ME,1.2,2013,1.0,Europe
4949,2013-03-17,2013-03-17,Milano - Sanremo,ITALY,ME,1.UWT,2013,1.0,Europe
4951,2013-03-17,2013-03-17,Gran Premio San Giuseppe,ITALY,ME,1.2,2013,1.0,Europe
4953,2013-03-17,2013-03-17,Bernaudeau Junior,FRANCE,MJ,1.1,2013,1.0,Europe
4955,2013-03-17,2013-03-17,Cholet - Pays De Loire,FRANCE,ME,1.1,2013,1.0,Europe
4956,2013-03-18,2013-03-20,Tour de Tipaza,ALGERIA,ME,2.2,2013,3.0,Africas
4957,2013-03-20,2013-03-20,Dwars door Vlaanderen / A travers la Flandre,BELGIUM,ME,1.HC,2013,1.0,Europe
4958,2013-03-22,2013-03-22,E3 Harelbeke,BELGIUM,ME,1.UWT,2013,1.0,Europe
4959,2013-03-21,2013-03-23,Tour de Blida,ALGERIA,ME,2.2,2013,3.0,Africas
4961,2013-03-23,2013-03-23,Kosice-Miskolc,HUNGARY,ME,1.2,2013,1.0,Europe
4962,2013-03-18,2013-03-24,Tour de Taiwan,CHINESE TAIPEI,ME,2.1,2013,7.0,Asia
4963,2013-03-18,2013-03-24,Tour de Normandie,FRANCE,ME,2.2,2013,7.0,Europe
4964,2013-03-18,2013-03-24,Volta Ciclista a Catalunya,SPAIN,ME,2.UWT,2013,7.0,Europe
4965,2013-03-20,2013-03-24,Volta ao Alentejo/Crédito Agricola Costa Azul,PORTUGAL,ME,2.2,2013,5.0,Europe
4966,2013-03-20,2013-03-24,Settimana Internazionale Coppi e Bartali,ITALY,ME,2.1,2013,5.0,Europe
4967,2013-03-23,2013-03-24,Critérium International,FRANCE,ME,2.HC,2013,2.0,Europe
4968,2013-03-24,2013-03-24,Gent - Wevelgem,BELGIUM,ME,1.UWT,2013,1.0,Europe
4969,2013-03-24,2013-03-24,Trofeo Alfredo Binda - Comune di Cittiglio,ITALY,WE,CDM,2013,1.0,Europe
4970,2013-03-26,2013-03-28,VDK-Driedaagse De Panne-Koksijde,BELGIUM,ME,2.HC,2013,3.0,Europe
4971,2013-03-29,2013-03-29,Route Adélie de Vitré,FRANCE,ME,1.1,2013,1.0,Europe
4972,2013-03-30,2013-03-30,Gran Premio Miguel Indurain,SPAIN,ME,1.1,2013,1.0,Europe
4973,2013-03-30,2013-03-30,Volta Limburg Classic,NETHERLANDS,ME,1.1,2013,1.0,Europe
4974,2013-03-29,2013-03-31,Le Triptyque des Monts et Châteaux,BELGIUM,ME,2.2,2013,3.0,Europe
4975,2013-03-30,2013-03-31,Boucle de l'Artois,FRANCE,ME,2.2,2013,2.0,Europe
4976,2013-03-31,2013-03-31,Val d'Ille Classic - Souvenir Julien Ditlecadet,FRANCE,ME,1.1,2013,1.0,Europe
4977,2013-03-31,2013-03-31,Ronde van Vlaanderen / Tour des Flandres,BELGIUM,WE,CDM,2013,1.0,Europe
4978,2013-03-31,2013-03-31,Ronde van Vlaanderen / Tour des Flandres,BELGIUM,ME,1.UWT,2013,1.0,Europe
4979,2013-03-31,2013-03-31,Vuelta Ciclista a La Rioja,SPAIN,ME,1.1,2013,1.0,Europe
4980,2013-04-01,2013-04-01,Giro del Belvedere di Villa di Cordignano,ITALY,MU,1.2U,2013,1.0,Europe
4981,2013-04-01,2013-04-01,Grand Prix de Dottignies,BELGIUM,WE,1.2,2013,1.0,Europe
4982,2013-04-02,2013-04-02,GP Palio del Recioto,ITALY,MU,1.2U,2013,1.0,Europe
4983,2013-04-03,2013-04-03,Scheldeprijs,BELGIUM,ME,1.HC,2013,1.0,Europe
4984,2013-04-04,2013-04-04,Grand Prix Pino Cerami,BELGIUM,ME,1.1,2013,1.0,Europe
4985,2013-04-02,2013-04-05,Circuit Cycliste Sarthe - Pays de la Loire,FRANCE,ME,2.1,2013,4.0,Europe
4986,2013-04-01,2013-04-06,"The Maha Chackri Sirindhon's Cup ""Tour of Thailand""",THAILAND,ME,2.2,2013,6.0,Asia
4987,2013-04-01,2013-04-06,Vuelta Ciclista al Pais Vasco,SPAIN,ME,2.UWT,2013,6.0,Europe
4988,2013-04-06,2013-04-06,Ronde van Vlaanderen Beloften,BELGIUM,MU,1.Ncup,2013,1.0,Europe
4989,2013-03-29,2013-04-07,Tour du Maroc,MOROCCO,ME,2.2,2013,10.0,Africas
4990,2013-04-03,2013-04-07,Energiewacht Tour,NETHERLANDS,WE,2.2,2013,5.0,Europe
4991,2013-04-03,2013-04-07,Grand Prix of Sochi,RUSSIAN FEDERATION,ME,2.2,2013,5.0,Asia
4992,2013-04-05,2013-04-07,Circuit des Ardennes International,FRANCE,ME,2.2,2013,3.0,Europe
4993,2013-04-05,2013-04-07,Energiewacht Tour (WJ),NETHERLANDS,WJ,2.1,2013,3.0,Europe
4994,2013-04-07,2013-04-07,Trofeo Citta di Loano,ITALY,MJ,1.1,2013,1.0,Europe
4995,2013-04-07,2013-04-07,Paris - Roubaix,FRANCE,ME,1.UWT,2013,1.0,Europe
4996,2013-04-07,2013-04-07,Paris - Roubaix Juniors,FRANCE,MJ,1.Ncup,2013,1.0,Europe
4997,2013-04-07,2013-04-07,Klasika Primavera de Amorebieta,SPAIN,ME,1.1,2013,1.0,Europe
4998,2013-04-07,2013-04-07,GP Sencur,SLOVENIA,ME,1.2,2013,1.0,Europe
4999,2013-04-07,2013-04-07,Trofeo Piva Banca Popolare di Vicenza,ITALY,MU,1.2U,2013,1.0,Europe
5000,2013-04-09,2013-04-09,Paris-Camembert,FRANCE,ME,1.1,2013,1.0,Europe
5001,2013-04-08,2013-04-10,"The Princess Maha Chackri Sirindhon's Cup ""Women's Tour of Thailand 2013""",THAILAND,WE,2.2,2013,3.0,Asia
5002,2013-04-10,2013-04-10,De Brabantse Pijl - La Flèche Brabançonne,BELGIUM,ME,1.HC,2013,1.0,Europe
5003,2013-04-10,2013-04-10,La Côte Picarde,FRANCE,MU,1.Ncup,2013,1.0,Europe
5004,2013-04-11,2013-04-11,GP de Denain Porte du Hainaut,FRANCE,ME,1.1,2013,1.0,Europe
5005,2013-04-13,2013-04-13,ZLM tour,NETHERLANDS,MU,1.Ncup,2013,1.0,Europe
5006,2013-04-13,2013-04-13,Trofeo Edil C,ITALY,ME,1.2,2013,1.0,Europe
5008,2013-04-13,2013-04-13,Liège - Bastogne - Liège,BELGIUM,MU,1.2U,2013,1.0,Europe
5009,2013-04-13,2013-04-13,Tour du Finistère,FRANCE,ME,1.1,2013,1.0,Europe
5010,2013-04-10,2013-04-14,Tour du Loir et Cher E Provost,FRANCE,ME,2.2,2013,5.0,Europe
5011,2013-04-12,2013-04-14,Vuelta a Castilla y Leon,SPAIN,ME,2.1,2013,3.0,Europe
5012,2013-04-14,2013-04-14,Tro-Bro Léon,FRANCE,ME,1.1,2013,1.0,Europe
5013,2013-04-14,2013-04-14,Grand Prix Bati-Metallo,BELGIUM,MJ,1.1,2013,1.0,Europe
5014,2013-04-14,2013-04-14,Amstel Gold Race,NETHERLANDS,ME,1.UWT,2013,1.0,Europe
5015,2013-04-14,2013-04-14,Grand Prix of Donetsk,UKRAINE,ME,1.2,2013,1.0,Europe
5016,2013-04-14,2013-04-14,Ronde van Gelderland,NETHERLANDS,WE,1.2,2013,1.0,Europe
5017,2013-04-13,2013-04-16,Le Tour de Filipinas,PHILIPPINES,ME,2.2,2013,4.0,Asia
5018,2013-04-17,2013-04-17,La Flèche Wallonne Féminine,BELGIUM,WE,CDM,2013,1.0,Europe
5019,2013-04-17,2013-04-17,La Flèche Wallonne,BELGIUM,ME,1.UWT,2013,1.0,Europe
5020,2013-04-16,2013-04-19,Giro del Trentino,ITALY,ME,2.HC,2013,4.0,Europe
5021,2013-04-20,2013-04-20,Banja Luka Belgrade I,BOSNIA AND HERZEGOVINA,ME,1.2,2013,1.0,Europe
5022,2013-04-20,2013-04-20,Grand Prix Herning,DENMARK,ME,1.2,2013,1.0,Europe
5024,2013-04-20,2013-04-20,EPZ Omloop van Borsele WE,NETHERLANDS,WE,1.2,2013,1.0,Europe
5025,2013-04-20,2013-04-20,Arno Wallaard Memorial,NETHERLANDS,ME,1.2,2013,1.0,Europe
5026,2013-04-17,2013-04-21,Mzansi Tour,SOUTH AFRICA,ME,2.2,2013,5.0,Africas
5027,2013-04-17,2013-04-21,Grand Prix of Adygeya,RUSSIAN FEDERATION,ME,2.2,2013,5.0,Asia
5028,2013-04-19,2013-04-21,Tour of Istria - Memorial Edi Rajkovic,CROATIA,MJ,2.Ncup,2013,3.0,Europe
5029,2013-04-21,2013-04-21,Melaka Governor's Cup,MALAYSIA,ME,1.2,2013,1.0,Asia
5030,2013-04-21,2013-04-21,Banja Luka-Belgrade II,SERBIA,ME,1.2,2013,1.0,Europe
5031,2013-04-21,2013-04-21,Paris - Mantes-en-Yvelines,FRANCE,ME,1.2,2013,1.0,Europe
5032,2013-04-21,2013-04-21,Rutland - Melton International CiCLE Classic,GREAT BRITAIN,ME,1.2,2013,1.0,Europe
5033,2013-04-21,2013-04-21,La Roue Tourangelle Région Centre - Classic Loire Touraine Vignobles & Chateaux,FRANCE,ME,1.1,2013,1.0,Europe
5034,2013-04-21,2013-04-21,G.P. Sportivi Sovilla (La Piccola SanRemo),ITALY,MJ,1.1,2013,1.0,Europe
5035,2013-04-21,2013-04-21,Liège - Bastogne - Liège,BELGIUM,ME,1.UWT,2013,1.0,Europe
5036,2013-04-21,2013-04-21,Dwars door de Westhoek,BELGIUM,WE,1.1,2013,1.0,Europe
5037,2013-04-21,2013-04-21,Int. Ronde van Noord-Holland,NETHERLANDS,ME,1.2,2013,1.0,Europe
5038,2013-04-25,2013-04-25,Gran Premio della Liberazione,ITALY,MU,1.2U,2013,1.0,Europe
5039,2013-04-26,2013-04-26,Skive-Lobet,DENMARK,ME,1.2,2013,1.0,Europe
5041,2013-04-27,2013-04-27,GP Industria & Artigianato,ITALY,ME,1.1,2013,1.0,Europe
5042,2013-04-27,2013-04-27,Himmerland Rundt,DENMARK,ME,1.2,2013,1.0,Europe
5043,2013-04-27,2013-04-27,Zuid Oost Drenthe Classic I,NETHERLANDS,ME,1.2,2013,1.0,Europe
5045,2013-04-21,2013-04-28,Presidential Cycling Tour of Turkey,TURKEY,ME,2.HC,2013,8.0,Asia
5046,2013-04-21,2013-04-28,Vuelta a Guatemala,GUATEMALA,ME,2.2,2013,8.0,Americas
5047,2013-04-23,2013-04-28,Tour de Romandie,SWITZERLAND,ME,2.UWT,2013,6.0,Europe
5048,2013-04-24,2013-04-28,Gracia Orlova,CZECH REPUBLIC,WE,2.2,2013,5.0,Europe
5049,2013-04-25,2013-04-28,La Coupe du Président de la Ville de Grudziadz,POLAND,MJ,2.1,2013,4.0,Europe
5050,2013-04-26,2013-04-28,Festival Luxembourgeois du cyclisme féminin Elsy Jacobs,LUXEMBOURG,WE,2.1,2013,3.0,Europe
5051,2013-04-28,2013-04-28,Zuid Oost Drenthe Classic II,NETHERLANDS,ME,1.2,2013,1.0,Europe
5054,2013-04-28,2013-04-28,GP Industrie del Marmo,ITALY,ME,1.2,2013,1.0,Europe
5055,2013-04-28,2013-04-28,Destination Thy,DENMARK,ME,1.2,2013,1.0,Europe
5056,2013-04-28,2013-04-28,Giro della Toscana,ITALY,ME,1.1,2013,1.0,Europe
5058,2013-04-25,2013-05-01,Le Tour de Bretagne Cycliste trophée harmonie Mutuelle,FRANCE,ME,2.2,2013,7.0,Europe
5059,2013-05-01,2013-05-01,Rund um den Finanzplatz Eschborn-Frankfurt (U23),GERMANY,MU,1.2U,2013,1.0,Europe
5060,2013-05-01,2013-05-01,Mayor Cup,RUSSIAN FEDERATION,ME,1.2,2013,1.0,Asia
5062,2013-05-01,2013-05-01,Rund um den Finanzplatz Eschborn-Frankfurt,GERMANY,ME,1.HC,2013,1.0,Europe
5064,2013-05-01,2013-05-01,Memorial Andrzeja Trochanowskiego,POLAND,ME,1.2,2013,1.0,Europe
5066,2013-05-01,2013-05-01,Grote Prijs 1 Mei - Ereprijs Victor De Bruyne,BELGIUM,ME,1.2,2013,1.0,Europe
5069,2013-05-02,2013-05-02,Memorial of Oleg Dyachenko,RUSSIAN FEDERATION,ME,1.2,2013,1.0,Asia
5070,2013-05-03,2013-05-03,Grand Prix of Moscow,RUSSIAN FEDERATION,ME,1.2,2013,1.0,Asia
5072,2013-05-04,2013-05-04,Hadeland GP,NORWAY,ME,1.2,2013,1.0,Europe
5073,2013-05-04,2013-05-04,Ronde van Overijssel,NETHERLANDS,ME,1.2,2013,1.0,Europe
5074,2013-05-04,2013-05-04,Knokke-Heist  - Bredene,BELGIUM,WE,1.2,2013,1.0,Europe
5076,2013-05-04,2013-05-04,Vuelta a la Comunidad de Madrid,SPAIN,ME,1.1,2013,1.0,Europe
5077,2013-05-04,2013-05-04,Berner Rundfahrt / Tour de Berne,SWITZERLAND,ME,1.2,2013,1.0,Europe
5079,2013-05-01,2013-05-05,Tour de Azerbaijan,AZERBAIJAN,ME,2.2,2013,5.0,Asia
5080,2013-05-01,2013-05-05,Carpathian Couriers Race U-23,POLAND,MU,2.2U,2013,5.0,Europe
5081,2013-05-01,2013-05-05,4 Jours de Dunkerque / Tour du Nord-pas-de-Calais,FRANCE,ME,2.HC,2013,5.0,Europe
5082,2013-05-01,2013-05-05,Tour of the Gila,UNITED STATES OF AMERICA,ME,2.2,2013,5.0,Americas
5083,2013-05-02,2013-05-05,Course de la Paix Juniors,CZECH REPUBLIC,MJ,2.Ncup,2013,4.0,Europe
5084,2013-05-03,2013-05-05,Szlakiem Grodòw Piastowskich,POLAND,ME,2.1,2013,3.0,Europe
5088,2013-05-05,2013-05-05,Circuito del Porto - Trofeo Arvedi,ITALY,ME,1.2,2013,1.0,Europe
5090,2013-05-05,2013-05-05,Circuit de Wallonie Ville de Fleurus,BELGIUM,ME,1.2,2013,1.0,Europe
5091,2013-05-05,2013-05-05,Ringerike GP,NORWAY,ME,1.2,2013,1.0,Europe
5092,2013-05-05,2013-05-09,Five rings of Moscow,RUSSIAN FEDERATION,ME,2.2,2013,5.0,Asia
5093,2013-05-09,2013-05-09,Ronde van Limburg,BELGIUM,ME,1.2,2013,1.0,Europe
5094,2013-05-08,2013-05-10,Tour of Chongming Island,PEOPLE'S REPUBLIC OF CHINA,WE,2.1,2013,3.0,Asia
5095,2013-05-10,2013-05-10,Challenge du Prince - Trophée Princier,MOROCCO,ME,1.2,2013,1.0,Africas
5096,2013-05-11,2013-05-11,Scandinavian Race in Uppsala 1909-2013,SWEDEN,ME,1.2,2013,1.0,Europe
5097,2013-05-11,2013-05-11,Challenge du Prince - Trophée de l'Anniversaire,MOROCCO,ME,1.2,2013,1.0,Africas
5098,2013-05-11,2013-05-11,Classic Beograd - aak,SERBIA,ME,1.2,2013,1.0,Europe
5099,2013-05-08,2013-05-12,Flèche du Sud,LUXEMBOURG,ME,2.2,2013,5.0,Europe
5100,2013-05-08,2013-05-12,Giro della Regione Friuli Venezia Giulia,ITALY,ME,2.2,2013,5.0,Europe
5101,2013-05-09,2013-05-12,Rhône-Alpes Isère Tour,FRANCE,ME,2.2,2013,4.0,Europe
5102,2013-05-09,2013-05-12,Tour de Berlin,GERMANY,MU,2.2U,2013,4.0,Europe
5103,2013-05-10,2013-05-12,Tour de Picardie,FRANCE,ME,2.1,2013,3.0,Europe
5104,2013-05-10,2013-05-12,Int. 3 - Etappenfahrt der Rad-Junioren,GERMANY,MJ,2.1,2013,3.0,Europe
5105,2013-05-11,2013-05-12,Vuelta Asturias Julio Alvarez Mendo,SPAIN,ME,2.1,2013,2.0,Europe
5106,2013-05-12,2013-05-12,Tour of Chongming Island World Cup,PEOPLE'S REPUBLIC OF CHINA,WE,CDM,2013,1.0,Asia
5107,2013-05-12,2013-05-12,Rund um Köln,GERMANY,ME,1.1,2013,1.0,Europe
5108,2013-05-12,2013-05-12,Challenge du Prince - Trophée de la Maison Royale,MOROCCO,ME,1.2,2013,1.0,Africas
5112,2013-05-13,2013-05-18,Royal Smilde Olympia's Tour,NETHERLANDS,ME,2.2,2013,6.0,Europe
5113,2013-05-16,2013-05-18,Tour of Zhoushan Island,PEOPLE'S REPUBLIC OF CHINA,WE,2.2,2013,3.0,Asia
5114,2013-05-18,2013-05-18,Grand Prix Criquielion,BELGIUM,ME,1.2,2013,1.0,Europe
5115,2013-05-18,2013-05-18,Grand Prix cycliste de Gatineau,CANADA,WE,1.1,2013,1.0,Americas
5117,2013-05-12,2013-05-19,Amgen Tour of California,UNITED STATES OF AMERICA,ME,2.HC,2013,8.0,Americas
5118,2013-05-15,2013-05-19,Glava Tour of Norway,NORWAY,ME,2.1,2013,5.0,Europe
5119,2013-05-16,2013-05-19,Ronde de l'Isard,FRANCE,MU,2.2U,2013,4.0,Europe
5120,2013-05-17,2013-05-19,Int. Junioren Driedaagse van Axel,NETHERLANDS,MJ,2.1,2013,3.0,Europe
5121,2013-05-18,2013-05-19,Paris-Arras Tour,FRANCE,ME,2.2,2013,2.0,Europe
5122,2013-05-19,2013-05-19,Simac Omloop der Kempen,NETHERLANDS,ME,1.2,2013,1.0,Europe
5123,2013-05-19,2013-05-19,Tf Guido Dorigo  MO Biemmereti  MO C Floriani  MO F Mazzero,ITALY,MJ,1.1,2013,1.0,Europe
5125,2013-05-20,2013-05-20,Chrono Gatineau,CANADA,WE,1.1,2013,1.0,Americas
5127,2013-05-18,2013-05-22,Tour Languedoc Roussillon,FRANCE,WE,2.2,2013,5.0,Europe
5129,2013-05-24,2013-05-24,Race Horizon Park 1,UKRAINE,ME,1.2,2013,1.0,Europe
5130,2013-05-24,2013-05-24,Boels Rental Hills Classic,NETHERLANDS,WE,1.2,2013,1.0,Europe
5131,2013-05-25,2013-05-25,Rabobank 7-Dorpenomloop Aalburg,NETHERLANDS,WE,1.2,2013,1.0,Europe
5132,2013-05-25,2013-05-25,Grand Prix de Plumelec-Morbihan,FRANCE,ME,1.1,2013,1.0,Europe
5133,2013-05-04,2013-05-26,Giro d'Italia,ITALY,ME,2.UWT,2013,21.0,Europe
5134,2013-05-19,2013-05-26,An Post Ras,IRELAND,ME,2.2,2013,8.0,Europe
5135,2013-05-19,2013-05-26,Tour of Japan,JAPAN,ME,2.1,2013,8.0,Asia
5136,2013-05-22,2013-05-26,Bayern Rundfahrt,GERMANY,ME,2.HC,2013,5.0,Europe
5137,2013-05-22,2013-05-26,Tour de Belgique - Ronde van België - Tour of Belgium,BELGIUM,ME,2.HC,2013,5.0,Europe
5138,2013-05-23,2013-05-26,Tour du Pays de Vaud,SWITZERLAND,MJ,2.1,2013,4.0,Europe
5139,2013-05-23,2013-05-26,Tour de Gironde,FRANCE,ME,2.2,2013,4.0,Europe
5140,2013-05-25,2013-05-26,Course de la Paix U23 / Závod Míru U23,CZECH REPUBLIC,MU,2.2U,2013,2.0,Europe
5141,2013-05-26,2013-05-26,Tr. Città di San Vendemiano - GP Industria e Commercio,ITALY,MU,1.2U,2013,1.0,Europe
5142,2013-05-26,2013-05-26,Boucles de l'Aulne - Châteaulin,FRANCE,ME,1.1,2013,1.0,Europe
5143,2013-05-26,2013-05-26,Race Horizon Park 2,UKRAINE,ME,1.2,2013,1.0,Europe
5144,2013-05-26,2013-05-26,Gooik-Geraardsbergen-Gooik,BELGIUM,WE,1.2,2013,1.0,Europe
5145,2013-05-22,2013-05-27,Tour of Iran,ISLAMIC REPUBLIC OF IRAN,ME,2.2,2013,6.0,Asia
5152,2013-05-30,2013-06-01,Tour of Estonia,ESTONIA,ME,2.1,2013,3.0,Europe
